ClientSK;Solde_Compte;Nb_Produits;Nb_Credits_Actifs;Nb_Transactions_Mois;Montant_Transaction_Moyen;Nb_Retraits_GAB_Mois;Nb_Paiements_CB_Mois;Taux_Utilisation_Decouvert;Nb_Connexions_App_Mois;Nb_Virements_En_Ligne_Mois;Score_Satisfaction;Nb_Reclamations_12mois;Solde_Moyen_3mois;Nb_Produits_Resilies_12mois;SegmentID;PackID;Age;Score_Credit;Anciennete_Annees;GouvernoratID;A_Quitte
69650;600706.96;6;1;27;1047.44;4;14;38.1;6;9;5;0;584720.74;0;1;3;26;850;3;14;0
69651;5532.56;1;1;13;628.73;5;14;28.4;33;9;3;1;5525.63;3;4;1;43;577;4;8;1
69652;91234.35;5;2;33;976.00;12;22;100.0;2;3;4;0;97082.27;1;1;7;59;805;7;11;0
69653;21812.83;1;2;0;131.06;7;1;0.0;0;0;3;2;21020.14;0;4;6;73;621;2;15;0
69654;4688.67;2;0;16;435.02;5;0;0.0;23;6;5;0;4857.45;0;4;1;40;563;6;24;0
69655;12335.90;1;1;15;353.34;10;6;31.0;45;9;3;0;14031.36;0;4;5;26;656;13;23;0
69656;115910.84;3;1;53;2364.92;5;21;10.7;3;2;4;0;109020.68;0;3;4;66;694;2;9;0
69657;3507.01;2;1;15;709.51;10;3;0.0;29;10;4;0;3025.42;0;4;2;27;542;2;2;0
69658;63575.32;3;0;22;1501.94;9;14;39.1;2;0;4;0;59539.85;0;3;7;76;712;0;18;0
69659;14818.46;1;1;27;482.27;15;17;24.8;5;10;3;1;15623.52;0;4;1;31;535;0;1;0
69660;59537.92;5;0;30;737.48;11;12;59.9;10;0;4;0;67857.70;0;3;4;31;704;1;1;0
69661;12409.09;3;0;24;325.72;6;11;96.8;23;9;4;0;13949.38;1;4;5;55;565;1;2;1
69662;124655.30;7;0;25;1269.86;10;10;74.9;3;1;3;2;142081.78;2;3;7;43;606;0;1;1
69663;104314.97;6;1;44;1782.75;8;19;71.7;37;5;4;0;100023.55;0;3;3;37;679;1;3;0
69664;120488.08;6;4;36;2735.74;11;23;38.5;0;2;4;0;131272.05;1;1;7;57;745;4;5;0
69665;101731.74;6;0;33;1523.26;11;20;24.8;1;0;5;0;104815.25;0;3;3;36;797;12;2;0
69666;7468.23;1;0;17;386.55;8;18;13.8;5;3;4;0;7958.40;0;4;1;48;544;2;7;0
69667;561182.94;5;0;25;1949.75;16;22;25.7;34;4;4;0;642589.77;0;1;3;52;768;0;14;0
69668;12425.10;1;0;14;106.36;9;5;39.3;0;0;4;0;13918.13;0;4;1;65;591;0;22;0
69669;19485.28;4;2;4;762.59;8;0;38.8;38;9;5;0;16598.26;0;4;5;29;648;3;1;0
69670;12876.27;3;1;6;743.57;0;18;34.6;23;6;5;0;14327.11;0;4;6;27;575;2;17;0
69671;74811.09;3;0;58;336.34;1;40;44.6;25;0;3;1;69354.72;1;3;4;25;679;9;10;0
69672;23847.12;3;0;0;598.99;7;0;0.0;8;0;5;0;24989.70;0;4;6;30;591;8;13;0
69673;117932.79;4;1;43;576.25;6;30;26.0;28;6;5;0;104883.31;0;3;7;46;655;3;2;0
69674;6763.42;1;1;0;648.75;12;0;17.1;0;1;4;0;7183.80;0;4;5;80;630;5;2;0
69675;214973.74;4;1;51;1483.08;16;38;3.6;15;15;4;0;242810.88;2;3;3;29;653;1;16;0
69676;3611.83;2;0;6;351.08;14;5;58.5;40;6;4;0;4107.22;4;4;2;47;579;1;1;1
69677;109326.47;4;1;47;1579.98;7;31;17.7;0;0;4;1;112978.92;0;3;3;47;697;2;6;0
69678;3694.12;2;2;14;148.08;9;12;64.9;15;2;4;0;3263.79;0;4;6;32;590;0;5;0
69679;21664.67;4;1;13;674.09;8;9;15.5;48;8;5;0;20404.64;3;4;1;34;619;1;5;1
69680;120581.51;4;0;34;2679.14;15;19;36.7;5;0;4;0;120971.63;0;3;4;34;739;1;12;0
69681;4610.43;1;1;6;499.05;8;4;28.6;1;0;3;1;4170.41;2;4;6;47;600;5;5;1
69682;43918.03;6;2;39;250.04;7;20;37.8;21;9;4;0;46695.96;0;2;5;44;694;4;23;0
69683;6746.23;3;0;13;758.97;15;9;68.7;21;11;3;2;6540.48;2;4;6;49;576;4;7;0
69684;19833.91;1;0;10;225.51;6;1;36.0;17;7;4;0;22355.81;0;4;6;33;565;1;1;0
69685;189971.25;6;2;46;2106.75;4;21;59.9;2;0;5;0;177775.78;1;3;7;53;709;2;5;0
69686;116983.94;8;1;40;2515.22;9;27;44.1;22;6;4;0;116386.76;0;1;7;48;678;1;14;0
69687;56777.53;3;1;26;1799.52;9;20;13.5;0;0;5;0;60591.33;0;2;3;64;706;5;1;0
69688;23089.39;2;1;18;525.80;7;17;40.8;18;16;4;0;24260.71;0;4;2;21;607;16;1;0
69689;12317.73;1;3;8;78.33;2;6;14.7;39;0;4;0;13154.86;2;4;5;44;559;5;1;0
69690;145212.85;5;1;49;1911.08;14;28;75.9;3;3;4;0;149118.81;0;3;3;61;701;6;2;0
69691;13051.56;3;0;4;397.13;0;0;30.4;32;4;4;0;11960.79;2;4;5;66;570;0;9;1
69692;690378.71;4;1;40;3499.02;5;26;6.9;1;0;5;0;642822.68;0;1;7;64;749;12;12;0
69693;122475.84;4;0;38;841.36;8;28;2.4;45;5;4;0;106559.08;0;3;3;54;810;8;9;0
69694;4408.39;2;0;15;183.72;8;11;41.8;5;2;3;2;4312.81;4;4;1;61;468;6;9;1
69695;525798.66;4;1;37;601.27;8;23;43.7;31;12;4;0;553232.48;0;1;3;54;753;5;9;0
69696;20147.63;1;0;12;581.49;10;6;5.8;1;0;4;0;23059.90;1;4;6;59;622;2;1;1
69697;14160.96;3;1;27;131.85;5;20;43.8;31;15;5;0;13634.37;1;4;5;28;544;0;5;1
69698;206994.27;5;0;40;2279.17;16;20;55.2;11;11;5;0;177397.29;0;3;7;26;651;6;9;0
69699;164790.31;7;2;43;1971.96;0;22;74.9;5;1;5;0;189354.01;0;3;3;52;793;0;2;0
69700;148603.91;7;0;60;1284.36;8;37;81.4;0;3;4;0;152905.53;0;3;3;45;748;4;7;0
69701;98625.36;4;0;29;1269.04;4;16;24.9;4;3;4;0;101758.99;1;2;5;75;690;12;1;1
69702;9935.98;1;1;17;535.75;7;17;34.0;40;2;3;0;8499.51;0;4;1;36;587;2;2;0
69703;45487.57;3;0;43;1082.68;5;20;56.9;27;5;3;1;40013.26;1;3;7;37;676;6;1;1
69704;23665.93;1;2;12;504.69;11;3;81.7;43;3;2;1;25444.32;0;4;5;43;551;2;9;0
69705;1159.14;4;0;13;396.64;8;5;25.5;0;1;4;0;1286.72;0;4;6;46;650;14;9;0
69706;5102.90;4;0;21;711.21;8;2;56.9;4;1;4;0;4794.63;1;4;5;34;562;3;16;0
69707;12154.42;4;1;12;364.68;6;18;26.5;7;1;4;0;12173.41;0;4;1;45;614;2;6;0
69708;87587.12;4;1;15;1782.00;10;6;3.7;31;3;4;2;89014.47;4;2;7;51;609;2;20;1
69709;102214.95;3;3;37;1755.33;10;35;37.8;23;9;4;0;94376.77;0;3;3;39;743;6;15;0
69710;9444.44;3;1;17;413.84;9;9;25.6;39;0;3;2;8083.80;1;4;6;23;554;1;7;0
69711;14328.53;1;2;17;498.63;5;12;74.2;25;11;4;0;16073.24;1;4;1;30;683;3;20;0
69712;3607.66;1;2;4;585.46;9;1;36.1;2;3;5;0;3162.61;0;4;6;53;563;1;7;0
69713;12688.41;1;1;4;161.65;5;0;33.8;6;0;4;0;13858.23;0;4;1;58;670;2;1;0
69714;129525.91;7;1;41;343.56;8;23;54.3;41;16;5;0;130349.10;0;3;4;42;752;5;1;0
69715;21992.58;2;1;27;454.54;1;11;9.7;33;7;4;0;19920.05;0;4;1;18;561;14;9;0
69716;16624.40;2;1;11;454.94;2;9;0.0;15;7;5;0;16877.42;3;4;2;37;665;2;6;1
69717;67433.07;5;0;26;370.11;8;12;66.2;6;2;5;0;65895.87;0;2;5;47;722;2;20;0
69718;1895.35;3;3;0;231.07;11;0;61.5;33;10;4;0;1861.13;3;4;5;22;586;6;10;1
69719;6558.14;2;1;2;398.55;8;3;59.0;4;1;4;0;7381.56;0;4;5;69;550;1;24;0
69720;23294.06;4;1;33;1789.77;8;14;20.6;0;1;4;0;24632.73;1;2;3;76;673;0;6;0
69721;5274.07;4;1;5;353.47;9;0;14.5;2;0;4;0;5123.86;0;4;6;56;582;1;15;0
69722;172584.31;7;0;33;2599.93;4;17;69.5;38;11;5;0;154081.58;0;3;3;43;778;8;3;0
69723;14147.49;3;1;2;193.72;12;0;71.2;0;1;4;1;13717.06;0;4;5;73;558;3;7;0
69724;112631.19;5;0;35;1337.17;6;19;59.8;26;8;5;0;117062.56;0;2;3;48;712;0;15;0
69725;2315.14;1;0;5;668.10;7;1;0.0;21;8;5;0;2535.07;3;4;1;18;549;2;1;1
69726;352712.80;6;3;45;3911.75;9;30;43.1;32;6;4;0;321811.60;1;1;7;44;752;3;12;0
69727;14065.82;3;0;15;295.81;10;10;21.5;25;0;5;0;13914.53;0;4;5;21;621;5;23;0
69728;20660.90;3;0;14;347.53;10;7;0.0;7;0;2;3;21255.41;4;4;5;65;421;0;1;1
69729;1325.27;1;0;5;336.64;0;0;38.8;4;0;4;0;1212.19;0;4;5;25;581;1;9;0
69730;3652.76;2;3;0;327.20;15;4;26.3;25;9;3;2;3941.55;0;4;6;49;536;16;3;0
69731;92545.78;4;3;34;1648.21;10;20;90.2;18;11;5;0;89358.94;0;2;7;32;680;1;18;0
69732;91972.98;2;2;24;1706.43;9;24;0.0;53;8;4;0;84222.42;0;2;3;26;730;2;20;0
69733;73820.42;4;1;38;3155.39;4;22;61.7;2;3;4;0;68919.81;1;3;3;43;715;1;1;1
69734;211201.04;5;0;21;2529.61;13;14;0.0;20;9;3;0;201109.76;0;3;4;33;660;3;7;0
69735;7125.10;1;0;0;283.51;6;0;15.0;35;6;4;0;6250.05;1;4;1;25;652;1;5;1
69736;81504.51;5;0;28;1921.42;12;21;47.6;5;1;4;0;78660.75;0;3;3;57;736;5;2;0
69737;2959.91;1;2;29;316.49;3;17;49.7;38;5;5;0;3197.63;0;4;6;25;566;5;15;0
69738;151799.37;7;1;48;2279.86;5;34;0.0;63;5;3;0;141682.17;0;3;4;31;709;3;5;0
69739;552581.01;6;2;47;2599.89;17;22;0.0;2;0;5;0;514778.50;1;1;3;50;771;3;16;0
69740;13406.45;1;1;13;262.49;6;3;52.6;21;9;4;0;15339.70;3;4;6;41;617;4;15;1
69741;9299.62;2;2;10;321.71;7;0;49.3;29;12;5;0;9365.14;0;4;5;75;604;6;17;0
69742;9624.45;2;0;8;229.33;4;0;43.6;26;0;4;0;9227.33;0;4;5;19;541;3;13;0
69743;21899.46;2;0;0;699.47;11;11;70.2;31;11;3;1;22492.06;0;4;1;47;560;9;4;0
69744;27378.12;5;0;51;1213.15;12;31;54.0;23;8;5;0;26832.24;0;3;3;28;689;2;1;0
69745;13410.11;3;0;27;658.14;6;15;30.3;25;5;2;3;12976.35;1;4;1;20;509;9;1;1
69746;565832.46;5;3;34;1092.30;7;18;18.7;25;17;4;0;573404.91;0;1;3;42;846;16;1;0
69747;6530.70;2;3;19;191.78;14;9;28.5;4;0;3;0;7059.03;3;4;2;49;604;0;8;1
69748;6274.20;1;1;33;126.72;14;18;35.3;16;5;3;0;6065.25;4;4;5;28;622;1;20;1
69749;81400.21;6;0;43;291.38;2;38;43.0;25;9;5;0;84843.70;0;2;7;28;706;1;1;0
69750;7594.41;3;1;10;372.15;5;0;72.5;42;6;5;0;7118.48;3;4;5;32;553;0;1;1
69751;137718.81;5;3;39;1174.28;8;25;13.8;26;6;5;0;127611.12;0;3;4;30;707;0;4;0
69752;162195.41;4;0;49;2112.59;5;20;34.1;42;7;4;1;142541.29;0;3;7;20;699;14;18;0
69753;175549.31;7;1;30;367.65;10;21;76.5;23;1;5;0;193306.80;0;3;3;35;766;6;1;0
69754;86333.62;4;0;44;3177.06;7;22;0.1;36;8;4;0;92364.93;1;3;3;41;739;4;14;1
69755;69792.34;3;1;36;1169.32;8;22;13.7;2;1;3;3;68102.29;2;3;7;34;630;1;2;1
69756;15362.64;2;0;4;517.96;0;4;0.0;16;14;4;0;17252.67;1;4;5;42;575;3;3;1
69757;3510.23;4;1;3;627.60;11;1;36.6;34;7;5;0;3645.01;0;4;1;36;558;2;16;0
69758;52450.96;4;0;35;1089.08;11;21;49.3;18;4;5;0;54673.61;0;2;5;52;616;1;24;0
69759;51758.72;2;0;16;502.70;6;9;78.2;38;9;4;0;47726.98;0;2;7;43;695;5;24;0
69760;87606.03;4;0;42;1279.07;5;29;57.6;4;0;5;0;93554.49;0;3;3;49;714;2;1;0
69761;14873.83;1;1;14;349.71;7;18;42.8;27;8;3;0;15946.11;1;4;1;59;564;6;6;1
69762;19024.30;1;2;0;703.76;7;0;37.6;22;10;4;0;19525.50;2;4;2;18;645;2;1;1
69763;239203.34;6;1;47;2693.42;12;20;42.2;4;1;4;0;270573.68;1;3;7;57;732;0;1;0
69764;9554.70;3;1;17;565.06;5;10;39.3;2;1;5;0;8872.52;0;4;1;45;518;5;3;0
69765;10605.23;1;2;25;745.25;6;19;29.0;4;1;3;0;9160.70;1;4;2;73;610;2;2;0
69766;5946.81;4;0;13;315.79;13;10;1.1;0;0;4;0;6706.53;1;4;2;44;580;1;15;0
69767;64174.14;4;1;16;1286.78;4;11;53.2;5;0;4;0;66470.01;0;2;5;47;662;4;9;0
69768;501871.85;8;2;41;1779.03;2;27;12.4;6;0;5;0;458835.56;2;1;3;44;726;0;3;1
69769;15794.68;3;2;12;738.69;7;0;40.3;21;6;2;4;16048.65;3;4;6;19;452;6;2;1
69770;18134.33;2;0;2;594.64;1;0;61.1;14;6;4;0;20176.83;3;4;2;28;631;1;8;1
69771;11128.61;2;0;28;549.56;7;20;41.2;16;6;4;0;10435.10;0;4;5;29;604;6;1;0
69772;568322.92;6;1;53;1561.02;8;33;30.7;6;1;4;0;538059.27;1;1;7;61;797;1;7;0
69773;96288.59;4;1;27;1446.38;9;19;77.9;0;1;4;0;103697.63;2;2;7;40;674;2;2;1
69774;21381.53;1;1;25;312.00;7;13;29.6;35;8;2;3;24106.72;0;4;5;39;548;13;7;0
69775;246187.80;6;0;30;1164.57;9;11;29.0;0;1;3;4;248796.16;3;3;4;39;621;0;7;1
69776;23543.71;7;1;51;1067.58;6;30;69.6;30;5;3;2;23510.24;1;3;7;31;715;6;20;0
69777;215735.43;3;0;52;2595.35;3;30;12.1;0;0;4;0;240262.49;0;3;3;60;709;3;1;0
69778;135652.71;3;0;41;2785.68;2;23;53.9;35;3;5;0;135474.53;1;3;3;61;741;14;3;0
69779;96935.78;2;0;20;1861.65;6;7;50.9;26;5;3;1;84488.58;3;2;5;25;684;0;1;1
69780;18649.90;3;2;26;159.98;7;17;5.8;42;1;4;0;16052.43;2;2;3;41;713;0;3;1
69781;24364.97;2;3;10;586.39;6;8;68.0;47;10;4;0;21561.40;0;4;2;57;586;5;7;0
69782;8166.56;2;0;18;122.75;13;13;62.8;35;7;4;0;7249.84;0;4;1;45;592;12;1;0
69783;55862.69;4;0;40;826.26;7;25;19.3;34;8;4;0;55791.25;0;2;5;41;676;2;1;0
69784;21394.09;2;0;11;613.55;3;5;48.1;5;0;4;0;21712.55;0;4;2;60;600;7;9;0
69785;110757.01;5;0;11;598.82;4;7;13.0;39;2;4;0;108836.02;0;2;3;38;703;8;8;0
69786;33978.11;4;0;23;1259.15;11;23;51.9;4;3;5;0;38983.36;0;2;7;62;732;3;1;0
69787;11891.49;3;1;25;206.32;12;17;27.0;33;6;3;3;11451.91;3;4;2;26;516;13;1;1
69788;1809.36;4;1;23;702.18;13;15;48.6;34;9;4;0;2050.89;1;4;5;32;496;1;3;0
69789;5319.63;1;1;20;570.62;6;10;52.1;0;1;4;0;5341.17;0;4;6;20;646;1;15;0
69790;95144.31;6;1;36;2733.47;17;22;75.6;3;0;3;2;80886.92;0;3;3;67;661;2;7;0
69791;15101.75;3;1;1;512.31;5;4;45.6;0;3;3;1;15018.00;3;4;1;48;541;0;2;1
69792;71049.67;6;0;44;2456.67;6;28;28.5;2;1;5;0;61471.36;0;3;7;61;777;3;5;0
69793;146403.50;3;1;34;1198.62;11;16;10.6;4;1;3;0;142929.82;0;3;4;64;732;0;1;0
69794;13132.14;3;0;23;581.60;11;14;28.4;9;5;4;0;14834.67;0;4;6;30;620;16;3;0
69795;11913.65;1;2;23;531.65;12;8;0.0;0;1;4;0;13339.31;1;4;2;61;624;2;3;0
69796;602680.41;4;4;36;3285.28;7;28;56.4;20;6;4;0;679914.80;2;1;3;52;769;16;7;0
69797;9822.54;2;0;0;557.81;9;0;45.6;33;9;5;0;8691.85;0;4;1;43;617;5;1;0
69798;99418.40;5;0;50;832.99;11;35;30.6;1;1;5;0;97743.36;0;3;3;64;697;5;1;0
69799;14427.47;3;0;17;184.87;7;0;53.4;3;0;5;0;13217.86;0;4;2;75;713;10;7;0
69800;19644.91;1;1;12;407.67;13;11;86.2;19;5;3;1;17110.96;0;4;5;28;595;9;9;0
69801;8615.71;2;2;18;724.80;11;8;34.6;19;14;4;0;9038.16;3;4;1;22;659;7;3;1
69802;23702.00;4;0;47;2521.30;13;28;19.9;5;0;4;0;23335.29;0;3;4;74;743;11;14;0
69803;4411.80;2;2;17;693.24;5;12;62.3;31;9;5;0;4351.63;0;4;5;57;522;4;2;0
69804;11164.12;3;2;22;415.69;1;10;6.4;39;5;4;0;10389.28;3;4;6;42;545;3;8;1
69805;14183.38;1;0;15;524.05;11;7;52.8;16;12;2;5;14447.88;1;4;1;36;403;0;9;1
69806;8328.92;1;3;9;695.72;5;0;21.8;28;7;4;0;7958.24;2;4;1;31;520;2;1;1
69807;227268.07;7;0;45;3047.10;12;15;41.4;21;9;4;0;200245.41;0;3;3;42;663;2;1;0
69808;477742.85;4;1;38;2902.13;6;22;12.7;9;2;4;0;522727.74;0;1;3;49;760;2;7;0
69809;85454.89;4;0;32;264.75;10;16;41.0;2;1;5;0;87205.94;0;3;7;36;718;2;24;0
69810;163541.41;4;3;33;1071.07;1;29;54.4;5;1;4;2;165718.63;1;3;7;42;742;5;3;1
69811;68815.16;4;1;33;1771.74;4;17;0.0;42;11;5;0;64222.18;0;2;3;25;727;6;4;0
69812;20190.25;2;0;16;491.59;9;2;44.7;42;4;3;0;22337.09;0;4;6;41;627;14;1;0
69813;9001.50;1;1;2;104.50;10;0;29.8;34;1;3;0;9973.91;0;4;5;32;612;0;15;0
69814;164374.79;6;0;38;1499.72;6;19;79.7;19;9;5;0;184385.54;0;3;7;31;770;16;10;0
69815;31550.35;4;0;31;1750.17;7;21;63.5;1;0;5;0;31381.84;1;2;5;45;618;6;18;0
69816;21304.44;1;3;12;585.63;6;10;20.9;23;12;4;0;18834.76;0;4;2;55;655;16;20;0
69817;132247.10;5;0;38;2310.35;11;21;51.8;43;5;4;1;113864.18;0;3;3;22;716;2;7;0
69818;39920.97;4;0;31;898.36;0;25;41.1;0;0;4;0;36126.90;0;2;5;72;698;0;16;0
69819;159264.66;8;1;43;2354.21;14;21;39.7;24;8;3;3;138091.10;3;1;3;56;684;0;15;1
69820;521075.49;5;1;33;3492.59;3;17;31.3;19;11;4;0;597736.04;0;1;3;27;712;0;2;0
69821;139623.65;4;0;38;2558.07;8;16;55.7;23;6;4;0;149511.68;0;3;7;78;760;3;1;0
69822;21222.79;1;0;19;579.94;7;20;47.5;16;7;3;1;18288.56;2;4;2;22;477;4;9;1
69823;96937.79;5;0;36;393.79;6;16;0.0;18;9;4;0;111078.76;0;2;7;36;729;16;4;0
69824;86403.72;2;0;29;1543.88;4;18;18.8;22;1;3;0;97963.09;0;2;3;25;686;0;1;0
69825;789915.13;6;0;54;2481.63;12;35;0.0;20;3;5;0;727972.95;0;1;7;58;796;8;1;0
69826;125821.29;6;0;37;957.47;9;13;76.8;2;1;5;0;133513.38;0;3;7;48;709;6;21;0
69827;64495.98;6;0;44;2564.76;7;17;8.5;6;0;4;0;57267.95;1;3;4;48;782;7;24;0
69828;75170.12;4;2;23;834.75;11;15;26.7;9;0;2;0;74760.07;0;3;3;70;649;1;14;0
69829;3455.14;2;0;23;746.26;2;4;57.4;38;6;3;0;3738.71;4;4;2;29;654;3;5;1
69830;3973.46;2;0;7;145.81;2;1;11.3;46;7;4;0;3821.52;1;4;6;24;605;0;9;1
69831;2673.30;1;1;16;370.85;5;14;53.1;23;11;3;0;2750.20;3;4;6;25;541;5;6;1
69832;124925.51;3;1;35;1862.88;3;22;27.4;7;0;4;1;115726.00;0;3;7;35;655;3;9;0
69833;93273.41;3;0;37;1256.17;10;14;41.7;19;7;3;0;105897.21;2;2;7;40;650;2;9;0
69834;18889.56;1;1;13;196.64;5;9;41.8;7;0;3;0;20583.63;4;4;6;49;608;3;3;1
69835;365932.77;6;0;31;3024.66;6;20;12.0;16;8;5;0;365712.88;0;1;3;57;850;6;1;0
69836;4371.84;2;0;9;435.14;9;11;37.5;3;0;5;0;4656.94;0;4;5;28;621;9;9;0
69837;17360.87;1;0;19;710.39;5;17;27.7;41;0;4;0;18452.18;0;4;6;33;672;12;6;0
69838;51029.37;5;0;39;128.48;13;27;28.1;18;5;5;0;45001.26;1;2;7;30;687;1;1;0
69839;50739.83;3;0;25;1217.96;14;18;9.7;30;9;4;0;50960.19;0;2;7;57;630;8;8;0
69840;1396.90;1;2;20;81.56;7;13;68.9;27;10;3;0;1246.77;0;4;1;44;536;1;4;0
69841;13701.99;2;0;0;233.84;6;2;48.1;17;10;4;0;11882.50;1;4;1;20;568;2;19;1
69842;119237.51;6;0;41;2368.91;6;26;31.5;21;11;5;0;134331.47;0;3;7;47;671;0;4;0
69843;20766.50;2;0;14;149.89;0;19;67.0;18;14;4;0;19807.77;0;4;5;19;604;6;11;0
69844;15644.45;2;0;18;633.47;8;11;36.0;0;0;3;2;17457.98;1;4;6;56;529;1;19;1
69845;76889.82;2;0;32;295.64;9;18;15.2;30;9;5;0;86173.20;0;2;7;50;692;5;7;0
69846;626.42;4;0;17;407.10;9;12;23.1;5;0;2;4;658.24;2;4;5;35;562;2;9;1
69847;231564.52;6;4;39;1553.16;9;22;34.4;27;9;5;0;260219.27;0;1;7;57;739;1;3;0
69848;107768.68;3;3;39;317.55;5;27;69.7;2;1;4;0;119547.54;0;2;7;42;732;12;7;0
69849;6557.02;1;1;8;367.38;8;4;0.0;29;6;4;0;5872.94;0;4;5;30;651;6;1;0
69850;21427.15;2;2;6;473.61;5;7;0.0;33;2;3;0;20905.65;3;4;2;34;596;1;24;1
69851;8229.23;4;0;21;108.12;11;20;43.0;33;12;4;0;7265.58;0;4;5;39;607;3;3;0
69852;13758.70;1;1;0;277.91;7;7;72.6;26;6;3;0;15485.41;1;4;5;42;535;0;18;1
69853;405885.82;7;2;34;4649.09;6;22;0.0;33;7;5;0;456497.27;0;1;3;27;849;6;4;0
69854;152228.66;6;0;42;1713.13;6;19;29.2;37;6;5;0;145553.25;0;3;3;35;635;2;5;0
69855;53397.86;6;1;39;1126.63;8;17;4.8;45;20;5;0;59735.11;2;3;7;28;701;1;1;1
69856;216438.43;7;1;33;2201.29;0;13;98.4;14;2;5;0;230389.91;0;3;7;45;746;0;19;0
69857;107269.52;3;0;33;1111.69;7;20;31.9;5;1;5;0;116856.03;0;2;7;64;698;3;19;0
69858;12435.54;3;0;1;747.17;7;0;23.7;4;1;3;0;11227.47;0;4;2;53;585;4;2;0
69859;9728.15;4;0;12;58.46;5;13;48.4;6;0;4;0;9593.63;0;4;1;24;589;2;23;0
69860;42966.02;3;1;40;721.82;8;24;21.2;5;0;4;1;48072.08;3;2;7;70;634;1;23;1
69861;16454.24;3;0;34;842.75;9;17;50.2;23;7;4;0;14479.91;3;2;3;59;694;4;1;1
69862;16881.25;1;2;0;408.69;7;0;11.9;30;11;4;0;16197.28;2;4;5;18;615;3;1;1
69863;10191.96;1;0;7;774.77;5;6;30.2;0;4;4;0;11277.00;0;4;1;40;687;10;4;0
69864;85833.56;6;2;47;261.07;5;26;30.0;5;0;3;0;78604.56;0;3;4;47;729;2;2;0
69865;89685.92;4;1;43;733.54;1;26;29.6;0;0;4;0;94739.57;1;2;7;76;722;11;3;0
69866;166467.36;4;1;51;915.63;9;25;4.3;11;11;4;0;171587.55;0;3;7;41;718;0;1;0
69867;183216.15;5;0;24;728.57;16;5;45.1;33;9;5;0;158659.21;1;3;4;38;681;4;7;0
69868;183518.30;6;1;52;462.17;10;38;49.0;6;1;4;0;210456.33;1;3;4;48;772;10;18;0
69869;107444.44;5;0;44;2172.44;4;27;54.6;15;3;4;0;111256.71;0;3;7;45;762;3;1;0
69870;208416.74;5;0;35;1047.75;2;20;31.4;15;3;5;0;213421.29;0;3;4;42;674;1;19;0
69871;80836.19;5;2;27;1977.71;11;13;61.5;40;10;4;0;82780.95;1;2;5;47;780;3;2;0
69872;3647.33;2;3;12;772.40;0;16;24.2;50;5;4;0;4102.84;2;4;1;44;589;1;2;1
69873;69835.42;4;1;37;1176.91;12;22;29.6;19;9;5;0;69179.81;1;2;7;35;693;2;2;0
69874;1132.15;1;2;8;361.52;8;7;80.8;34;7;4;0;1140.86;2;4;2;28;590;2;8;1
69875;607.83;3;2;0;308.48;10;0;6.5;8;2;3;0;518.34;0;4;6;61;688;12;5;0
69876;2386.16;3;0;7;462.93;16;0;21.7;25;11;4;0;2223.00;0;4;5;23;570;15;9;0
69877;20421.57;3;1;2;133.77;11;0;30.7;4;1;4;0;21818.96;0;4;1;75;646;5;2;0
69878;13501.62;1;1;26;758.12;5;13;23.2;41;11;4;0;12287.84;1;4;1;44;610;4;6;0
69879;576.09;1;1;19;723.41;6;11;59.6;33;8;3;1;602.52;2;4;5;47;563;0;17;1
69880;5923.86;2;2;7;104.19;8;0;14.9;31;13;3;0;6676.06;3;4;6;68;648;1;4;1
69881;189607.30;7;4;36;567.44;7;15;7.3;0;0;5;0;178210.02;1;1;3;38;763;1;2;0
69882;18175.51;3;0;22;574.69;12;10;21.0;15;4;5;0;19437.42;1;4;5;28;621;0;6;1
69883;710249.80;5;4;19;3841.22;8;17;31.1;33;2;4;0;728678.50;0;1;3;44;744;1;9;0
69884;84739.39;5;0;26;522.62;3;19;11.5;4;0;4;0;82491.33;0;2;5;73;655;5;6;0
69885;7655.60;3;0;11;374.68;13;11;20.7;15;13;4;0;8508.47;0;4;5;60;594;3;5;0
69886;14463.33;3;1;8;172.44;5;13;70.3;15;9;4;0;12442.32;0;4;6;28;601;7;7;0
69887;230548.84;4;0;49;3026.19;9;30;22.5;4;13;5;0;241156.37;0;3;7;23;741;11;7;0
69888;1958.85;3;2;27;673.35;4;22;54.7;18;9;4;0;1705.48;0;4;2;28;662;6;8;0
69889;11374.16;4;1;15;778.27;12;11;4.1;6;0;4;0;10242.77;0;4;6;54;588;4;24;0
69890;18668.87;1;0;19;285.47;8;6;20.0;4;0;3;0;20169.18;0;4;1;46;523;0;1;0
69891;9712.97;3;1;15;675.93;8;8;35.8;26;8;4;0;10503.03;1;4;2;22;631;11;1;0
69892;10121.50;2;1;9;580.51;8;1;41.9;26;13;3;2;11109.12;4;4;5;23;589;4;1;1
69893;203833.81;7;1;47;865.90;12;19;24.8;48;9;4;0;214706.07;1;3;7;25;720;1;22;0
69894;20439.87;1;0;7;438.88;9;2;76.2;2;0;4;0;20109.35;1;4;6;34;610;4;13;1
69895;10168.53;1;1;3;173.40;4;0;44.1;28;8;5;0;9251.46;1;4;5;33;607;6;15;1
69896;25287.91;7;2;37;2488.16;19;27;80.1;0;0;5;0;25347.85;0;3;4;46;762;2;3;0
69897;105380.31;3;0;23;860.88;11;6;37.5;16;2;3;0;104159.97;1;2;7;33;690;7;9;0
