ClientSK;Score_Churn;Classe_Risque
63147;5.1;Faible
63148;0.0;Faible
63149;24.4;Faible
63150;0.0;Faible
63151;0.0;Faible
63152;0.0;Faible
63154;7.7;Faible
63155;0.0;Faible
63157;0.0;Faible
63159;0.0;Faible
63160;0.0;Faible
63161;0.0;Faible
63162;0.0;Faible
63163;0.0;Faible
63164;23.2;Faible
63165;0.0;Faible
63166;0.0;Faible
63167;0.0;Faible
63169;0.0;Faible
63170;0.0;Faible
63171;0.0;Faible
63172;0.0;Faible
63174;0.0;Faible
63176;0.0;Faible
63177;0.0;Faible
63178;0.0;Faible
63179;0.0;Faible
63180;0.0;Faible
63181;0.0;Faible
63182;0.0;Faible
63183;0.0;Faible
63184;0.0;Faible
63185;0.0;Faible
63188;0.0;Faible
63190;0.0;Faible
63191;0.0;Faible
63192;0.0;Faible
63193;0.0;Faible
63194;14.8;Faible
63197;0.0;Faible
63200;0.0;Faible
63201;0.0;Faible
63203;0.0;Faible
63204;17.2;Faible
63208;0.0;Faible
63209;0.0;Faible
63210;61.6;Eleve
63212;28.2;Faible
63213;0.0;Faible
63214;0.0;Faible
63215;0.0;Faible
63218;0.0;Faible
63219;0.0;Faible
63220;0.0;Faible
63221;0.0;Faible
63222;0.0;Faible
63224;0.0;Faible
63225;51.8;Eleve
63226;0.0;Faible
63227;0.0;Faible
63228;0.0;Faible
63229;53.0;Eleve
63230;0.0;Faible
63231;0.0;Faible
63232;0.0;Faible
63233;0.0;Faible
63234;54.7;Eleve
63235;0.0;Faible
63236;32.3;Modere
63238;0.0;Faible
63239;0.0;Faible
63240;0.0;Faible
63241;71.0;Critique
63242;0.0;Faible
63243;0.0;Faible
63245;0.0;Faible
63246;0.0;Faible
63247;0.0;Faible
63248;0.0;Faible
63249;0.0;Faible
63250;0.0;Faible
63251;48.7;Modere
63252;0.0;Faible
63253;0.0;Faible
63254;0.0;Faible
63255;0.0;Faible
63256;28.4;Faible
63257;0.0;Faible
63258;0.0;Faible
63259;0.0;Faible
63260;0.0;Faible
63262;0.0;Faible
63263;0.0;Faible
63264;0.0;Faible
63265;0.0;Faible
63266;0.0;Faible
63267;74.9;Critique
63269;43.5;Modere
63270;0.0;Faible
63271;37.4;Modere
63272;0.0;Faible
63273;7.1;Faible
63274;11.9;Faible
63275;0.0;Faible
63276;0.0;Faible
63277;0.0;Faible
63278;61.3;Eleve
63279;0.0;Faible
63280;0.0;Faible
63281;0.0;Faible
63282;0.0;Faible
63283;0.0;Faible
63284;0.0;Faible
63285;0.0;Faible
63286;0.0;Faible
63288;0.0;Faible
63289;48.9;Modere
63290;0.0;Faible
63292;0.1;Faible
63293;0.0;Faible
63294;0.0;Faible
63295;0.0;Faible
63296;0.0;Faible
63297;0.0;Faible
63298;0.0;Faible
63299;7.3;Faible
63300;9.5;Faible
63301;0.0;Faible
63302;0.0;Faible
63303;0.0;Faible
63304;0.0;Faible
63305;0.0;Faible
63306;0.0;Faible
63308;0.0;Faible
63309;0.0;Faible
63310;51.2;Eleve
63311;0.0;Faible
63315;0.0;Faible
63316;0.0;Faible
63317;0.0;Faible
63318;0.0;Faible
63319;0.0;Faible
63320;13.9;Faible
63321;6.9;Faible
63322;0.0;Faible
63323;0.0;Faible
63324;38.5;Modere
63325;0.0;Faible
63326;0.0;Faible
63327;0.0;Faible
63328;0.0;Faible
63329;0.0;Faible
63330;0.0;Faible
63331;28.5;Faible
63332;0.0;Faible
63333;0.0;Faible
63334;0.0;Faible
63335;0.0;Faible
63336;0.0;Faible
63337;35.0;Modere
63338;0.0;Faible
63340;0.0;Faible
63341;0.0;Faible
63342;0.0;Faible
63343;0.0;Faible
63344;6.4;Faible
63345;0.0;Faible
63347;58.5;Eleve
63348;0.0;Faible
63349;0.0;Faible
63350;0.0;Faible
63351;0.0;Faible
63353;0.0;Faible
63355;0.0;Faible
63356;0.0;Faible
63357;36.6;Modere
63358;0.0;Faible
63359;0.0;Faible
63360;0.0;Faible
63361;0.0;Faible
63362;0.0;Faible
63363;0.0;Faible
63364;0.0;Faible
63365;0.0;Faible
63366;0.0;Faible
63368;0.0;Faible
63370;0.0;Faible
63372;0.0;Faible
63373;28.4;Faible
63374;0.0;Faible
63375;0.0;Faible
63376;0.0;Faible
63377;0.0;Faible
63378;0.0;Faible
63380;0.0;Faible
63381;0.0;Faible
63382;0.0;Faible
63383;0.0;Faible
63384;0.0;Faible
63385;0.0;Faible
63386;0.0;Faible
63387;0.0;Faible
63388;0.0;Faible
63389;0.0;Faible
63390;0.0;Faible
63392;0.0;Faible
63393;0.0;Faible
63394;75.3;Critique
63396;0.0;Faible
63397;0.0;Faible
63398;0.0;Faible
63399;0.0;Faible
63400;0.0;Faible
63401;0.0;Faible
63402;0.0;Faible
63404;0.0;Faible
63405;0.0;Faible
63407;56.0;Eleve
63408;0.0;Faible
63410;63.8;Eleve
63411;16.4;Faible
63412;0.0;Faible
63413;0.0;Faible
63414;0.0;Faible
63415;0.0;Faible
63416;24.8;Faible
63417;0.0;Faible
63418;0.0;Faible
63419;0.0;Faible
63420;0.0;Faible
63421;0.0;Faible
63422;0.0;Faible
63425;0.0;Faible
63427;72.9;Critique
63428;0.0;Faible
63429;0.0;Faible
63430;0.0;Faible
63431;0.0;Faible
63432;27.5;Faible
63433;0.0;Faible
63437;0.0;Faible
63439;38.5;Modere
63440;0.0;Faible
63442;0.0;Faible
63443;15.3;Faible
63444;62.8;Eleve
63445;0.0;Faible
63446;0.0;Faible
63447;5.1;Faible
63449;4.7;Faible
63451;0.0;Faible
63452;0.0;Faible
63454;36.4;Modere
63456;24.4;Faible
63457;0.0;Faible
63458;0.0;Faible
63459;53.8;Eleve
63460;0.0;Faible
63461;64.4;Eleve
63462;16.8;Faible
63463;0.0;Faible
63464;0.0;Faible
63465;0.0;Faible
63466;0.0;Faible
63467;0.0;Faible
63468;0.0;Faible
63469;0.0;Faible
63470;0.0;Faible
63471;0.0;Faible
63472;0.0;Faible
63473;0.0;Faible
63475;0.0;Faible
63478;0.0;Faible
63479;0.0;Faible
63480;0.0;Faible
63481;0.0;Faible
63482;0.0;Faible
63483;0.0;Faible
63484;0.0;Faible
63485;0.0;Faible
63486;0.0;Faible
63487;0.0;Faible
63488;54.8;Eleve
63489;0.0;Faible
63490;0.0;Faible
63491;0.0;Faible
63494;8.7;Faible
63495;0.0;Faible
63496;0.0;Faible
63498;0.0;Faible
63499;0.0;Faible
63501;0.0;Faible
63502;0.0;Faible
63503;0.0;Faible
63504;0.0;Faible
63505;0.0;Faible
63506;0.0;Faible
63507;0.0;Faible
63509;23.4;Faible
63511;0.0;Faible
63513;0.0;Faible
63515;0.0;Faible
63516;27.1;Faible
63517;0.0;Faible
63518;0.0;Faible
63519;32.3;Modere
63520;29.3;Faible
63521;0.0;Faible
63523;23.7;Faible
63524;0.0;Faible
63526;0.0;Faible
63527;0.0;Faible
63528;0.0;Faible
63530;0.0;Faible
63531;0.0;Faible
63534;0.0;Faible
63537;0.0;Faible
63538;0.0;Faible
63539;0.0;Faible
63542;0.0;Faible
63543;0.0;Faible
63544;0.0;Faible
63545;0.0;Faible
63546;0.0;Faible
63547;0.0;Faible
63548;0.0;Faible
63550;0.0;Faible
63551;40.2;Modere
63552;0.0;Faible
63554;0.0;Faible
63555;0.0;Faible
63556;10.8;Faible
63557;0.0;Faible
63558;0.0;Faible
63559;0.0;Faible
63561;0.0;Faible
63562;0.0;Faible
63563;0.0;Faible
63564;0.0;Faible
63565;0.0;Faible
63566;65.8;Eleve
63568;0.0;Faible
63569;0.0;Faible
63570;0.0;Faible
63571;0.0;Faible
63572;0.0;Faible
63573;0.0;Faible
63574;0.0;Faible
63575;0.0;Faible
63576;0.0;Faible
63577;0.0;Faible
63578;0.0;Faible
63579;0.0;Faible
63580;28.7;Faible
63585;0.0;Faible
63587;0.0;Faible
63588;83.9;Critique
63590;59.7;Eleve
63591;0.0;Faible
63592;0.0;Faible
63594;0.0;Faible
63595;0.0;Faible
63598;0.0;Faible
63599;0.0;Faible
63601;0.0;Faible
63602;0.0;Faible
63603;0.0;Faible
63604;0.0;Faible
63605;0.0;Faible
63606;0.0;Faible
63607;0.0;Faible
63608;0.0;Faible
63610;0.0;Faible
63611;91.3;Critique
63612;0.0;Faible
63613;0.0;Faible
63615;0.0;Faible
63616;0.0;Faible
63617;0.0;Faible
63618;0.0;Faible
63620;0.0;Faible
63621;0.0;Faible
63622;0.0;Faible
63623;0.0;Faible
63624;0.0;Faible
63626;0.0;Faible
63627;0.0;Faible
63628;0.0;Faible
63629;0.0;Faible
63630;0.0;Faible
63631;26.6;Faible
63632;0.0;Faible
63633;50.6;Eleve
63635;6.6;Faible
63636;0.0;Faible
63637;0.0;Faible
63638;0.0;Faible
63639;0.0;Faible
63640;0.0;Faible
63641;0.0;Faible
63643;0.0;Faible
63646;0.0;Faible
63647;0.0;Faible
63648;0.0;Faible
63649;55.7;Eleve
63650;0.0;Faible
63651;55.2;Eleve
63652;4.3;Faible
63653;0.0;Faible
63654;0.0;Faible
63656;0.0;Faible
63657;0.0;Faible
63658;0.0;Faible
63659;0.0;Faible
63660;0.0;Faible
63661;0.0;Faible
63662;0.0;Faible
63663;0.0;Faible
63666;0.0;Faible
63667;15.8;Faible
63668;0.0;Faible
63669;0.0;Faible
63670;0.0;Faible
63671;0.0;Faible
63673;0.0;Faible
63674;0.0;Faible
63675;64.0;Eleve
63676;5.3;Faible
63677;8.0;Faible
63678;0.0;Faible
63679;0.0;Faible
63680;0.0;Faible
63683;0.0;Faible
63685;0.0;Faible
63686;0.0;Faible
63687;0.0;Faible
63689;0.0;Faible
63690;0.0;Faible
63691;0.0;Faible
63692;0.0;Faible
63693;29.6;Faible
63694;0.0;Faible
63696;0.0;Faible
63697;10.5;Faible
63698;31.1;Modere
63699;0.0;Faible
63700;0.0;Faible
63701;0.0;Faible
63702;0.0;Faible
63703;0.0;Faible
63704;0.0;Faible
63705;0.0;Faible
63706;0.0;Faible
63707;0.0;Faible
63708;0.0;Faible
63709;0.0;Faible
63711;0.0;Faible
63712;0.0;Faible
63713;0.0;Faible
63714;0.0;Faible
63715;0.0;Faible
63716;0.0;Faible
63717;0.0;Faible
63719;0.0;Faible
63720;0.0;Faible
63721;23.1;Faible
63722;0.0;Faible
63723;0.0;Faible
63724;0.0;Faible
63725;30.7;Modere
63726;0.0;Faible
63727;0.0;Faible
63728;0.0;Faible
63729;0.0;Faible
63730;0.0;Faible
63731;0.0;Faible
63732;0.0;Faible
63733;79.7;Critique
63734;0.0;Faible
63736;0.0;Faible
63737;0.0;Faible
63738;0.0;Faible
63739;0.0;Faible
63741;0.0;Faible
63742;0.0;Faible
63743;0.0;Faible
63744;0.0;Faible
63745;0.0;Faible
63746;0.0;Faible
63747;0.0;Faible
63748;0.0;Faible
63749;0.0;Faible
63750;0.0;Faible
63751;0.0;Faible
63752;25.5;Faible
63753;0.0;Faible
63754;6.8;Faible
63755;0.0;Faible
63757;0.0;Faible
63759;0.0;Faible
63760;0.0;Faible
63761;0.0;Faible
63762;0.0;Faible
63763;0.0;Faible
63764;23.2;Faible
63765;0.0;Faible
63767;56.7;Eleve
63768;0.0;Faible
63769;0.0;Faible
63770;0.0;Faible
63771;0.0;Faible
63772;0.0;Faible
63773;23.5;Faible
63774;0.0;Faible
63775;3.7;Faible
63776;0.0;Faible
63777;0.0;Faible
63778;0.0;Faible
63779;0.0;Faible
63780;0.0;Faible
63781;0.0;Faible
63782;0.0;Faible
63784;0.0;Faible
63785;0.0;Faible
63787;0.0;Faible
63788;0.0;Faible
63789;0.0;Faible
63790;0.0;Faible
63791;0.0;Faible
63792;0.0;Faible
63793;54.4;Eleve
63795;0.0;Faible
63796;0.0;Faible
63797;0.0;Faible
63798;0.0;Faible
63801;0.0;Faible
63802;50.7;Eleve
63803;0.0;Faible
63804;15.7;Faible
63805;9.9;Faible
63806;0.0;Faible
63807;3.0;Faible
63809;0.0;Faible
63810;0.0;Faible
63811;0.0;Faible
63812;28.6;Faible
63813;30.0;Modere
63814;38.1;Modere
63815;0.0;Faible
63816;0.0;Faible
63818;0.0;Faible
63819;0.0;Faible
63820;0.0;Faible
63821;0.0;Faible
63822;46.9;Modere
63823;0.0;Faible
63824;0.0;Faible
63826;0.0;Faible
63827;46.2;Modere
63828;0.0;Faible
63830;0.0;Faible
63831;0.0;Faible
63833;0.0;Faible
63834;0.0;Faible
63836;0.0;Faible
63837;0.0;Faible
63838;47.3;Modere
63839;0.0;Faible
63840;2.5;Faible
63841;0.0;Faible
63842;0.0;Faible
63843;0.0;Faible
63845;0.0;Faible
63846;45.2;Modere
63847;0.0;Faible
63850;0.0;Faible
63852;0.0;Faible
63853;0.0;Faible
63854;0.0;Faible
63855;0.0;Faible
63856;0.0;Faible
63857;0.0;Faible
63858;0.0;Faible
63859;0.0;Faible
63860;0.0;Faible
63861;0.0;Faible
63862;0.0;Faible
63865;0.0;Faible
63867;0.0;Faible
63872;0.0;Faible
63873;0.0;Faible
63874;0.0;Faible
63875;0.0;Faible
63876;0.0;Faible
63877;0.0;Faible
63878;13.6;Faible
63880;15.1;Faible
63882;0.0;Faible
63884;0.0;Faible
63885;0.0;Faible
63886;0.0;Faible
63887;0.1;Faible
63889;0.0;Faible
63890;26.6;Faible
63891;0.0;Faible
63892;4.9;Faible
63894;0.0;Faible
63895;0.0;Faible
63896;0.0;Faible
63897;0.0;Faible
63900;0.0;Faible
63901;0.0;Faible
63902;0.0;Faible
63903;0.0;Faible
63904;0.0;Faible
63906;20.2;Faible
63907;83.4;Critique
63908;0.0;Faible
63909;0.0;Faible
63910;0.0;Faible
63912;0.0;Faible
63913;46.6;Modere
63914;77.4;Critique
63915;0.0;Faible
63918;0.0;Faible
63919;0.0;Faible
63920;0.0;Faible
63922;0.0;Faible
63923;0.0;Faible
63924;0.0;Faible
63925;0.0;Faible
63926;0.0;Faible
63927;0.0;Faible
63929;0.0;Faible
63930;38.8;Modere
63931;0.0;Faible
63932;0.0;Faible
63933;2.5;Faible
63934;0.0;Faible
63936;0.0;Faible
63937;0.0;Faible
63938;0.0;Faible
63939;0.0;Faible
63940;0.0;Faible
63941;32.8;Modere
63942;77.3;Critique
63943;73.0;Critique
63945;0.0;Faible
63946;0.0;Faible
63947;0.0;Faible
63948;0.0;Faible
63949;0.0;Faible
63950;57.9;Eleve
63951;0.0;Faible
63952;69.4;Eleve
63953;9.8;Faible
63954;0.0;Faible
63955;0.0;Faible
63956;18.3;Faible
63957;0.0;Faible
63959;0.0;Faible
63960;0.0;Faible
63961;0.0;Faible
63963;0.0;Faible
63964;83.3;Critique
63965;0.0;Faible
63966;0.0;Faible
63967;0.0;Faible
63968;0.0;Faible
63969;0.0;Faible
63973;59.2;Eleve
63974;0.0;Faible
63979;0.0;Faible
63980;0.0;Faible
63981;0.0;Faible
63982;0.0;Faible
63983;0.0;Faible
63984;4.7;Faible
63985;0.0;Faible
63986;0.0;Faible
63988;0.0;Faible
63990;0.0;Faible
63991;0.0;Faible
63992;0.0;Faible
63993;47.8;Modere
63994;0.0;Faible
63996;0.6;Faible
63997;0.0;Faible
63999;0.0;Faible
64000;10.1;Faible
64001;12.0;Faible
64003;0.0;Faible
64005;0.0;Faible
64006;34.1;Modere
64007;0.0;Faible
64010;5.5;Faible
64011;51.3;Eleve
64012;0.0;Faible
64013;0.0;Faible
64014;37.1;Modere
64015;24.6;Faible
64016;8.3;Faible
64017;15.0;Faible
64019;22.0;Faible
64020;0.0;Faible
64021;0.0;Faible
64022;0.0;Faible
64024;0.0;Faible
64026;0.0;Faible
64027;0.0;Faible
64028;0.3;Faible
64029;40.5;Modere
64030;0.0;Faible
64031;0.0;Faible
64032;0.0;Faible
64034;0.0;Faible
64035;22.5;Faible
64036;0.0;Faible
64037;0.0;Faible
64038;0.0;Faible
64039;35.2;Modere
64040;0.0;Faible
64041;0.0;Faible
64042;43.9;Modere
64044;0.0;Faible
64045;0.0;Faible
64046;0.0;Faible
64047;0.0;Faible
64048;0.0;Faible
64049;59.5;Eleve
64050;0.0;Faible
64051;0.0;Faible
64052;20.4;Faible
64053;5.4;Faible
64054;0.0;Faible
64055;0.0;Faible
64056;0.1;Faible
64057;0.0;Faible
64058;0.0;Faible
64059;0.0;Faible
64060;0.0;Faible
64061;54.2;Eleve
64062;0.0;Faible
64063;0.0;Faible
64064;0.0;Faible
64067;0.0;Faible
64069;0.0;Faible
64070;35.9;Modere
64072;38.8;Modere
64073;29.4;Faible
64074;0.0;Faible
64075;36.7;Modere
64078;42.9;Modere
64079;0.0;Faible
64080;0.0;Faible
64081;0.0;Faible
64082;0.0;Faible
64083;0.0;Faible
64084;0.0;Faible
64085;0.0;Faible
64086;0.0;Faible
64087;0.0;Faible
64088;0.0;Faible
64089;0.0;Faible
64090;0.0;Faible
64093;0.0;Faible
64096;0.0;Faible
64098;0.0;Faible
64099;0.0;Faible
64101;56.5;Eleve
64102;0.0;Faible
64103;0.0;Faible
64104;0.0;Faible
64106;0.0;Faible
64107;24.0;Faible
64108;0.0;Faible
64110;28.5;Faible
64111;0.0;Faible
64112;0.0;Faible
64113;58.5;Eleve
64114;0.0;Faible
64115;0.0;Faible
64116;0.0;Faible
64117;0.0;Faible
64119;65.8;Eleve
64120;0.0;Faible
64121;0.0;Faible
64122;0.0;Faible
64123;0.0;Faible
64124;48.9;Modere
64125;0.0;Faible
64127;0.0;Faible
64128;0.0;Faible
64129;0.0;Faible
64130;35.3;Modere
64131;0.0;Faible
64134;0.0;Faible
64135;0.0;Faible
64136;29.0;Faible
64137;0.0;Faible
64138;0.0;Faible
64139;0.0;Faible
64140;0.0;Faible
64144;0.0;Faible
64145;0.0;Faible
64146;60.3;Eleve
64148;72.7;Critique
64149;0.0;Faible
64151;0.0;Faible
64152;0.0;Faible
64153;0.0;Faible
64155;5.8;Faible
64156;0.0;Faible
64157;0.0;Faible
64158;0.0;Faible
64160;24.2;Faible
64161;27.3;Faible
64162;0.0;Faible
64163;67.2;Eleve
64165;0.0;Faible
64166;0.0;Faible
64167;0.0;Faible
64168;0.0;Faible
64169;75.5;Critique
64170;0.0;Faible
64171;0.0;Faible
64173;22.5;Faible
64175;0.0;Faible
64176;40.6;Modere
64177;0.0;Faible
64180;0.0;Faible
64181;0.0;Faible
64182;57.1;Eleve
64184;0.0;Faible
64185;0.0;Faible
64186;0.0;Faible
64187;0.0;Faible
64188;63.2;Eleve
64190;27.3;Faible
64191;0.0;Faible
64192;0.0;Faible
64193;0.1;Faible
64194;0.0;Faible
64195;0.0;Faible
64196;84.3;Critique
64197;0.0;Faible
64199;50.6;Eleve
64200;43.6;Modere
64201;0.0;Faible
64202;0.0;Faible
64203;0.0;Faible
64204;0.0;Faible
64205;0.0;Faible
64206;0.0;Faible
64207;0.0;Faible
64208;0.0;Faible
64209;6.2;Faible
64211;69.0;Eleve
64214;35.9;Modere
64215;0.0;Faible
64216;64.2;Eleve
64222;0.0;Faible
64225;0.0;Faible
64226;0.0;Faible
64227;0.0;Faible
64228;0.0;Faible
64229;0.0;Faible
64231;0.0;Faible
64235;17.1;Faible
64236;0.0;Faible
64238;7.0;Faible
64239;0.0;Faible
64240;71.8;Critique
64241;38.0;Modere
64242;0.0;Faible
64243;0.0;Faible
64244;0.0;Faible
64246;0.0;Faible
64249;0.0;Faible
64250;72.9;Critique
64251;0.0;Faible
64252;0.0;Faible
64254;19.3;Faible
64255;0.0;Faible
64256;52.6;Eleve
64257;0.0;Faible
64260;0.0;Faible
64261;0.0;Faible
64262;0.0;Faible
64264;52.4;Eleve
64265;0.0;Faible
64266;0.0;Faible
64268;0.0;Faible
64269;0.0;Faible
64270;0.0;Faible
64272;0.0;Faible
64273;0.0;Faible
64274;0.0;Faible
64275;0.0;Faible
64276;0.0;Faible
64277;7.4;Faible
64278;0.0;Faible
64279;11.4;Faible
64280;0.0;Faible
64281;0.0;Faible
64283;28.9;Faible
64284;28.8;Faible
64285;0.0;Faible
64286;8.7;Faible
64287;0.0;Faible
64288;0.0;Faible
64289;0.0;Faible
64291;19.4;Faible
64292;0.0;Faible
64293;0.0;Faible
64294;32.9;Modere
64295;0.0;Faible
64296;0.0;Faible
64297;0.0;Faible
64298;0.0;Faible
64299;0.0;Faible
64300;19.6;Faible
64301;52.9;Eleve
64302;0.0;Faible
64304;0.0;Faible
64305;0.0;Faible
64306;0.0;Faible
64308;0.0;Faible
64310;0.0;Faible
64312;0.0;Faible
64313;0.0;Faible
64315;0.0;Faible
64316;0.0;Faible
64317;0.2;Faible
64318;0.0;Faible
64319;0.0;Faible
64320;0.0;Faible
64322;0.0;Faible
64323;0.0;Faible
64325;50.8;Eleve
64326;0.0;Faible
64327;0.0;Faible
64328;0.0;Faible
64329;0.0;Faible
64330;0.0;Faible
64331;0.0;Faible
64333;0.0;Faible
64334;63.6;Eleve
64335;0.0;Faible
64336;0.0;Faible
64338;88.1;Critique
64339;0.0;Faible
64340;0.0;Faible
64341;0.0;Faible
64342;0.0;Faible
64343;0.0;Faible
64344;0.0;Faible
64346;47.3;Modere
64348;0.0;Faible
64349;0.0;Faible
64350;0.0;Faible
64351;0.0;Faible
64353;0.1;Faible
64354;0.0;Faible
64355;0.0;Faible
64356;0.0;Faible
64357;0.0;Faible
64358;0.0;Faible
64359;13.2;Faible
64360;22.3;Faible
64361;0.0;Faible
64363;0.0;Faible
64364;0.0;Faible
64365;0.0;Faible
64367;0.0;Faible
64371;0.0;Faible
64372;0.0;Faible
64373;45.7;Modere
64374;0.0;Faible
64375;7.0;Faible
64376;60.6;Eleve
64379;0.0;Faible
64380;0.0;Faible
64381;0.0;Faible
64382;0.0;Faible
64385;0.0;Faible
64386;0.1;Faible
64387;0.0;Faible
64388;0.0;Faible
64389;0.0;Faible
64390;0.0;Faible
64391;0.0;Faible
64392;0.0;Faible
64393;55.0;Eleve
64394;0.0;Faible
64395;31.2;Modere
64396;0.0;Faible
64397;0.0;Faible
64399;0.0;Faible
64400;0.0;Faible
64401;11.2;Faible
64402;0.0;Faible
64403;0.0;Faible
64405;0.0;Faible
64406;0.0;Faible
64407;0.0;Faible
64408;0.0;Faible
64409;0.0;Faible
64410;7.2;Faible
64411;0.0;Faible
64412;0.0;Faible
64414;0.0;Faible
64415;0.0;Faible
64416;0.0;Faible
64417;73.4;Critique
64419;50.5;Eleve
64420;21.6;Faible
64421;0.0;Faible
64422;0.0;Faible
64423;0.1;Faible
64424;0.0;Faible
64425;0.0;Faible
64426;0.0;Faible
64428;0.0;Faible
64430;0.0;Faible
64431;0.0;Faible
64433;0.0;Faible
64434;4.2;Faible
64435;0.0;Faible
64436;0.0;Faible
64438;0.0;Faible
64439;0.0;Faible
64443;0.0;Faible
64444;0.1;Faible
64445;0.0;Faible
64446;0.0;Faible
64447;0.0;Faible
64448;16.0;Faible
64449;44.9;Modere
64451;0.0;Faible
64452;0.0;Faible
64453;0.0;Faible
64454;0.0;Faible
64455;27.0;Faible
64457;0.0;Faible
64458;0.0;Faible
64459;0.0;Faible
64461;0.0;Faible
64463;18.7;Faible
64464;0.0;Faible
64465;0.0;Faible
64466;0.0;Faible
64467;0.0;Faible
64468;0.0;Faible
64469;0.0;Faible
64470;85.2;Critique
64471;0.0;Faible
64472;0.0;Faible
64473;0.0;Faible
64474;0.0;Faible
64475;0.0;Faible
64476;77.3;Critique
64477;88.4;Critique
64478;0.0;Faible
64479;20.1;Faible
64480;48.2;Modere
64481;0.0;Faible
64482;18.2;Faible
64483;0.0;Faible
64484;64.2;Eleve
64485;0.0;Faible
64486;0.0;Faible
64487;13.0;Faible
64488;0.0;Faible
64489;6.6;Faible
64490;0.0;Faible
64491;0.0;Faible
64492;0.0;Faible
64494;0.0;Faible
64495;0.0;Faible
64496;0.0;Faible
64497;0.0;Faible
64499;0.0;Faible
64500;0.0;Faible
64501;0.0;Faible
64503;0.0;Faible
64505;0.0;Faible
64507;0.0;Faible
64509;57.7;Eleve
64510;0.0;Faible
64511;0.0;Faible
64512;0.0;Faible
64514;0.0;Faible
64515;75.4;Critique
64516;26.9;Faible
64518;0.0;Faible
64519;0.0;Faible
64521;0.0;Faible
64522;13.2;Faible
64523;0.0;Faible
64524;0.0;Faible
64525;0.0;Faible
64526;0.0;Faible
64527;0.0;Faible
64529;33.2;Modere
64530;39.3;Modere
64531;0.0;Faible
64532;0.0;Faible
64533;0.0;Faible
64535;0.0;Faible
64536;0.0;Faible
64537;0.0;Faible
64538;0.0;Faible
64539;0.0;Faible
64540;0.0;Faible
64541;26.1;Faible
64542;0.0;Faible
64543;0.0;Faible
64544;0.0;Faible
64545;7.7;Faible
64546;48.8;Modere
64548;0.0;Faible
64549;0.0;Faible
64552;0.0;Faible
64553;0.0;Faible
64554;0.0;Faible
64555;0.0;Faible
64556;0.0;Faible
64557;67.8;Eleve
64558;0.0;Faible
64559;2.8;Faible
64560;0.0;Faible
64561;0.0;Faible
64562;0.0;Faible
64563;0.0;Faible
64564;0.0;Faible
64565;0.0;Faible
64566;0.0;Faible
64570;0.0;Faible
64571;49.9;Modere
64572;0.0;Faible
64573;0.0;Faible
64574;0.0;Faible
64575;0.1;Faible
64576;0.0;Faible
64578;0.0;Faible
64579;0.1;Faible
64581;0.0;Faible
64582;0.0;Faible
64583;0.0;Faible
64584;0.0;Faible
64585;21.0;Faible
64586;0.0;Faible
64587;0.0;Faible
64589;0.0;Faible
64591;0.0;Faible
64592;8.2;Faible
64593;0.0;Faible
64595;37.7;Modere
64597;67.1;Eleve
64598;0.0;Faible
64599;31.1;Modere
64600;0.0;Faible
64603;0.0;Faible
64605;13.2;Faible
64606;0.0;Faible
64607;0.0;Faible
64608;0.0;Faible
64609;0.0;Faible
64610;0.0;Faible
64612;0.0;Faible
64613;0.0;Faible
64614;0.0;Faible
64615;0.0;Faible
64616;0.0;Faible
64618;0.0;Faible
64619;0.0;Faible
64620;0.0;Faible
64621;0.0;Faible
64622;0.0;Faible
64623;0.0;Faible
64624;0.0;Faible
64625;0.0;Faible
64626;49.9;Modere
64627;0.0;Faible
64628;0.0;Faible
64630;0.0;Faible
64631;0.0;Faible
64632;0.0;Faible
64633;0.0;Faible
64634;0.0;Faible
64635;0.0;Faible
64636;0.0;Faible
64637;0.0;Faible
64638;0.0;Faible
64639;0.0;Faible
64640;42.3;Modere
64641;44.0;Modere
64642;53.4;Eleve
64643;0.0;Faible
64645;0.0;Faible
64647;0.0;Faible
64648;0.0;Faible
64649;0.0;Faible
64650;0.0;Faible
64651;0.0;Faible
64653;0.0;Faible
64654;0.0;Faible
64655;0.0;Faible
64656;0.0;Faible
64657;33.7;Modere
64658;0.0;Faible
64659;16.0;Faible
64660;0.0;Faible
64662;0.0;Faible
64663;0.0;Faible
64664;0.0;Faible
64669;0.0;Faible
64670;0.0;Faible
64673;0.0;Faible
64674;0.0;Faible
64675;0.0;Faible
64676;0.0;Faible
64677;0.0;Faible
64678;0.0;Faible
64679;0.0;Faible
64680;25.4;Faible
64682;0.0;Faible
64683;0.0;Faible
64687;0.0;Faible
64688;52.3;Eleve
64689;51.3;Eleve
64692;0.0;Faible
64693;0.0;Faible
64694;0.0;Faible
64695;21.7;Faible
64696;0.0;Faible
64697;0.0;Faible
64699;0.0;Faible
64700;37.8;Modere
64701;45.1;Modere
64704;29.9;Faible
64705;0.0;Faible
64706;0.0;Faible
64707;0.0;Faible
64708;0.0;Faible
64710;0.0;Faible
64711;0.0;Faible
64712;0.0;Faible
64713;0.0;Faible
64714;8.5;Faible
64715;0.0;Faible
64716;0.0;Faible
64717;0.0;Faible
64718;49.0;Modere
64719;0.0;Faible
64720;0.0;Faible
64722;0.0;Faible
64723;0.0;Faible
64724;0.0;Faible
64726;66.6;Eleve
64727;0.0;Faible
64728;0.0;Faible
64730;0.0;Faible
64731;0.0;Faible
